userID	artistID	weight
877	1524	318
2053	811	593
1331	426	737
51	1344	221
1113	332	154
800	706	499
291	498	562
1261	1109	350
322	907	806
1557	444	295
1682	2425	626
392	1459	76
2045	1786	202
2056	251	8
170	1812	849
1871	683	28
1272	679	1070
1012	1048	75
20	778	99
1900	4495	127
1858	928	282
1801	2688	56
391	245	258
427	1179	338
995	461	172
1825	1914	117
989	424	184
1207	3892	75
300	1415	2248
1309	13753	501
1295	5310	338
1380	533	261
979	1976	549
1336	1974	94
1976	17979	519
516	72	1904
1584	430	44
691	722	675
1559	540	468
1978	920	79
1991	18077	39
1897	512	76
433	6804	571
489	863	46
1555	4814	279
1120	288	891
310	300	1718
1769	1814	503
1859	17153	142
471	7265	175
1091	302	378
732	167	2737
1337	306	491
669	318	407
1133	4716	71
1120	311	48
1762	349	812
1900	58	112
854	8350	40
235	4610	159
874	8503	294
330	1807	121
2000	2919	25763
1912	7759	515
1151	2652	635
1300	1601	2305
881	10801	521
371	39	647
930	6196	606
443	6946	1968
957	6620	973
1348	342	64
1197	1698	331
2077	1104	455
1741	2815	270
1115	877	1
961	5652	111
1588	7704	4
1779	12094	90
271	5034	957
1643	187	2407
1172	937	155
782	9998	278
1463	2037	275
397	3186	31
1683	680	277
786	4896	186
1647	377	355
1935	10731	218
516	7677	1458
2084	3400	319
255	512	594
468	7243	4911
1977	1098	890
1035	3451	10
667	545	146
1848	9971	508
914	3558	363
225	4499	3506
1085	6159	485
458	233	79
503	300	300
1404	13000	593
561	4580	930
215	4365	15
1963	257	430
1572	325	607
423	6743	90
501	972	174
765	418	1816
321	4342	41
1090	12241	11
5	216	192
130	326	88
76	393	1276
1480	1390	217
1546	298	706
1438	2786	954
1833	7290	116
1495	10385	29
91	2488	614
647	159	799
1097	67	3407
1283	1243	1832
37	1207	312
1042	333	96
1238	1513	232
504	7505	100
793	907	337
1343	226	14
949	2210	880
342	1244	197
1355	1481	433
738	955	263
181	3047	79
1037	2894	10
662	1375	1379
191	1410	14
1276	11989	126
958	291	152
1463	14646	1404
1240	441	130
36	333	318
1701	3341	68
707	9425	15
1541	8583	32
510	4110	1
1411	3267	132
896	475	468
1474	70	358
1699	1052	126
355	1378	157
1790	5789	184
380	352	532
622	2491	271
1889	1416	266
972	2775	325
667	300	596
1063	12026	94
1564	306	482
20	767	124
843	10569	28
1573	437	223
519	370	835
1580	906	293
308	982	466
1764	4450	113
1966	371	540
1166	12861	9
754	7661	229
298	1763	1602
137	1424	477
1224	8123	50
1330	5119	627
875	5463	370
149	71	265
228	4534	11
13	344	2
1702	4784	71
1357	6458	296
1442	13523	614
1157	1852	357
1102	2020	87
804	465	347
447	7022	376
1299	535	448
711	707	238
164	602	4141
1896	823	183
159	310	3131
521	4375	351
1907	17524	164
808	328	175
1613	3240	3565
319	5637	726
1155	3673	196
1877	418	118
1179	295	207
1183	1678	498
46	484	256
1393	14296	312
1067	875	540
659	314	1217
2023	797	107
632	295	2741
2011	210	24
1304	3073	129
941	1400	4360
88	1732	12
370	1094	2076
612	1400	330
1988	2596	235
476	209	134
800	937	370
1701	13621	119
1573	220	79
361	279	210
1626	418	297
1315	13823	1
1480	1243	276
655	327	3
1784	1775	778
878	291	198
941	680	95
673	9195	225
1608	459	58
958	816	68
698	257	4462
532	2653	183
1752	8589	1738
336	5808	310
789	1979	1355
1261	1934	259
1128	289	9502
971	3379	53
760	9854	1452
2025	2183	527
635	8754	52
1641	2535	168
357	3827	588
1345	7427	59
1004	7324	2
957	2251	513
143	2079	2625
1994	3293	111
344	5912	2
1652	190	70
1861	17190	185
492	2616	409
1023	4704	236
1339	217	434
767	3238	386
36	808	1089
602	8470	198
471	7266	69
819	295	373
1032	96	26
1387	5071	155
574	230	745
1456	2079	389
1687	3378	475
1702	6267	116
319	4833	662
641	1044	1301
1061	12060	181
1099	173	94
226	1613	185
1872	17287	1477
1146	3081	372
975	316	1955
750	3767	92
1890	4893	227
1173	1881	1514
131	3131	353
1363	324	1432
124	63	784
547	3792	117
1378	14212	243
1701	222	1352
576	8202	96
948	5879	281
1748	5683	150
1665	4491	1
533	7849	117
1514	851	169
265	2429	398
1484	1547	1395
1908	959	309
1158	1180	377
1882	17371	83
213	868	417
417	915	212
2047	11897	253
402	2343	2317
1771	534	99
1888	17423	89
1688	1990	392
991	190	310
1020	498	2571
667	701	427
166	3669	149
920	1186	92
1753	65	66
856	4359	279
632	299	498
1771	471	96
847	10603	69
1805	163	751
168	622	313
1737	210	232
1244	12165	528
1033	310	2665
861	89	1064
1424	225	333
16	664	153
280	300	86
750	851	94
458	227	181
1426	14479	313
212	942	58
698	389	3642
1957	1866	273
757	89	3050
1464	4889	373
1465	3375	886
571	5000	435
920	4428	222
1809	3360	394
1965	330	245
46	646	671
2053	4286	382
1104	251	265
359	6072	300
2016	18239	38
115	2899	1
1453	318	330
526	1249	269
1422	1384	75
1835	89	30
1237	604	547
526	2835	3
241	506	3220
1957	2439	362
795	288	1958
1808	300	704
1360	3411	151
1310	1580	1
163	3599	292
368	6208	508
474	67	243
263	4982	182
346	2941	523
1851	461	3104
1222	465	578
7	301	1553
1591	4716	116
290	1081	6
1827	14287	937
466	690	552
1088	499	725
275	3768	56
2078	70	617
1810	288	27486
753	2859	608
1003	5000	3305
428	2552	2641
926	11117	153
1434	14538	200
1384	14240	240
1888	17418	123
372	2851	366
216	157	39
1492	14904	22
1086	554	655
813	64	127
1164	8582	660
1356	323	477
931	845	248
148	3339	352
227	4515	328
1410	289	138
366	1121	287
1091	12275	1207
1405	716	384
1407	1090	518
286	679	240
926	11098	219
178	3660	388
1206	724	182
1300	288	2398
2032	1106	573
1979	320	73
52	500	102
1632	265	150
602	8464	235
904	190	7420
2057	536	293
1158	830	223
2093	730	88
504	89	161
1103	9869	29
1245	1197	1107
1892	1244	131
334	957	862
11	327	337
644	8836	426
1497	14961	279
1204	13093	254
296	5381	4
1701	2269	66
78	2174	83
816	289	11
629	8711	513
548	12	57
671	538	101
1386	8230	117
2013	298	698
1728	1794	89
66	997	688
2064	1510	26
1116	8071	15
607	2774	39
1007	4543	45
1255	962	1314
446	154	1384
1136	5149	252
136	1457	118
666	1534	1099
1618	15605	95
1496	210	71
1393	4308	338
1807	1541	2
1665	15935	1
1982	3548	158
1249	1412	312
1530	7333	652
175	679	5817
1439	233	533
30	291	102
1753	229	42
1262	288	1
298	4385	327
1176	2379	965
108	2764	402
960	56	2205
161	3546	2294
173	1400	338
263	997	316
1501	2579	883
674	525	93
366	53	1399
1479	45	239
1235	603	324
667	349	471
1102	2277	143
652	8347	5956
1212	229	1692
798	2654	758
1857	10955	546
1820	55	153
397	75	84
1170	898	166
157	1358	108
1426	7239	407
909	190	1040
1214	978	558
1855	5439	266
1221	13233	86
470	325	1249
1626	245	142
723	5472	58
1166	7954	9
1383	228	371
457	7108	106
1503	306	137
614	233	607
2042	6249	360
518	797	76
226	295	849
1136	323	447
1399	321	26
592	724	3126
2020	89	547
1199	13068	437
1928	10142	136
556	199	6
1628	327	645
1340	2637	502
1001	1934	972
1277	5217	7301
1110	2850	227
1199	2629	953
1835	292	130
780	959	248
415	316	387
2051	18425	6
965	1451	140
1055	1854	140
1606	228	572
1797	706	134
518	295	4180
318	540	1244
873	344	238
495	291	103
891	198	468
725	1146	194
2028	10659	106
273	1590	384
619	190	1521
673	9196	194
1461	12967	37
1657	2668	220
962	11430	289
1818	16860	4
940	4742	606
1696	1411	26
297	3902	1167
1079	3086	748
1589	3997	305
1966	221	164
1483	198	2085
1420	154	351
1730	1044	635
319	4211	645
1629	15700	765
1219	535	200
1365	89	1021
1626	3884	105
1488	14879	7
213	978	327
232	309	3911
560	370	195
1470	1426	664
468	2265	886
821	7650	211
1467	14702	584
18	389	393
412	1764	30
1834	16931	2
1873	349	480
1831	198	651
1718	11887	314
1323	6196	465
1085	1423	1230
1877	377	69
1500	32	149
875	486	111
1060	226	935
1459	707	58
1186	691	578
98	227	284
1682	344	952
644	1118	229
396	72	2542
1454	612	317
1971	9452	3600
1904	17497	146
1398	377	512
1707	706	154
1062	6724	95
1557	15317	178
845	726	1
978	11513	508
570	157	51
1606	190	418
1828	466	736
1465	290	3341
1587	154	721
1833	11085	285
2033	5926	220
1149	193	15
1747	154	153
1608	453	56
1072	307	417
70	245	321
315	526	247
1889	6165	191
1156	12763	694
1442	8462	559
1490	4170	2266
1978	9462	91
2030	2605	180
767	534	121
864	534	93
343	5900	74
190	3984	429
145	204	407
34	1163	201
96	952	17
2092	1239	249
1650	4225	993
1006	701	292
603	1510	65
1072	283	223
685	206	733
645	2047	48
50	230	262
1188	697	917
90	2461	97
820	10352	13
1465	8589	527
1329	13911	120
1419	88	223
1202	1000	273
1765	432	54
832	2343	148
1888	17419	113
618	8637	61
1214	2940	208
1193	1814	636
2043	217	509
1963	686	855
372	6248	159
1331	1631	455
1316	2444	142
102	982	473
1692	190	220
143	3310	937
1564	288	2513
511	229	28
466	704	259
1504	15075	12520
1479	14789	751
2039	301	812
1302	418	124
361	304	274
1706	5045	420
1238	437	484
2006	1965	2303
95	329	282
1352	1979	127
74	2070	155
1717	538	1947
569	8156	99
1857	4196	644
1490	815	865
2015	2794	489
882	1910	270
1961	461	1756
1136	690	775
1378	13289	250
582	2574	1717
1890	2380	180
552	7986	3
225	2961	1321
364	212	1845
1103	70	36
861	10677	1115
229	2905	1
1074	9160	262
1549	3400	93
247	700	128
511	863	17
1025	2342	323
1221	4185	47
1196	1406	300
1950	499	458
790	349	978
1134	12568	6
182	1382	314
1780	300	1712
1118	814	880
131	3142	150
678	4941	274
1073	12122	423
1387	6594	148
2030	4232	106
406	2624	540
1038	11930	219
2	82	1868
21	310	187
418	716	209
951	11309	639
89	1672	854
1616	490	173
746	1961	367
881	6132	342
770	9899	163
48	299	15
436	5235	1075
2065	464	1166
972	11476	425
1336	515	413
1743	1670	1838
457	89	449
1158	209	203
777	535	272
1564	289	15282
191	1090	20
865	3480	100
533	7836	1949
28	1014	8
1723	1491	55
1672	154	201
2054	793	274
1802	1116	506
393	6465	47
2062	2051	1526
1962	8705	382
1190	84	608
494	333	374
1727	207	710
1287	9540	194
206	3200	46
268	5003	601
1607	1044	115
1915	17572	131
1046	686	529
544	7897	179
889	212	373
1027	55	6920
1877	1048	208
1926	2830	418
608	1242	58
268	5010	128
431	917	1710
998	11695	156
311	300	293
2097	228	107
2095	18694	32
1507	15116	15
1535	291	451
984	289	17977
1256	6602	258
1889	868	1020
302	333	225
1559	220	325
152	207	557
1995	4228	510
590	475	37
891	1417	533
434	5782	16
1830	1145	1060
403	291	114
1071	288	2355
1275	425	776
1351	458	184
898	94	202
617	6378	605
1411	173	70
1540	300	919
468	1846	270
1520	11822	227
511	1633	79
333	5774	44
207	972	149
1824	868	97
607	8332	124
967	498	106
231	4562	142
1831	441	414
1909	1601	3800
227	400	1802
1801	16748	44
789	1989	325
688	7194	1325
109	2787	213
1398	14313	722
41	917	7225
9	398	306
1485	14844	233
939	344	346
1923	7540	572
1044	11965	245
1369	288	87
1931	5925	42
515	7676	115
824	3258	25
1434	302	19898
1301	430	540
1224	12123	77
25	350	1146
525	1854	1609
184	1983	251
1492	693	26
795	191	311
1388	859	46
1280	173	709
1380	366	103
1457	324	320
684	291	613
182	3878	263
64	1834	213
685	517	1005
1327	13900	15
125	3062	247
1663	294	582
491	1527	681
1199	1416	1509
1125	12507	65
924	11077	123
420	4981	101
1296	2385	250
1597	424	159
299	1763	110
536	733	72
1332	526	777
447	6582	537
327	300	936
1515	2939	1039
1618	6724	538
889	416	450
87	476	21
904	518	220
1846	324	379
2067	1552	97
1267	1545	785
1239	615	231
1484	14836	214
990	206	244
274	5087	197
434	6825	30
427	547	566
655	229	17
299	342	526
1950	4618	319
800	2344	770
1363	4262	1387
1116	12405	16
202	1931	258
328	1986	209
402	951	944
44	1413	532
572	318	184
40	1328	199
1583	526	301
398	215	210
268	707	220
1336	865	130
1195	3691	3650
754	366	232
1856	88	161
1301	5036	4187
1855	3266	104
1882	17352	144
25	293	81
694	1412	168
1376	524	18
45	1436	255
398	56	409
238	4666	336
1777	13637	330
1489	296	322
1832	154	1968
642	8816	241
1823	1375	266
854	4003	49
579	6816	101
955	11344	372
1717	1098	527
472	802	207
651	157	530
106	2679	1595
1091	488	401
1994	18091	48
1868	1426	367
1163	163	2
339	531	318
349	1228	329
460	418	1875
1379	4488	311
203	2190	65
932	11175	247
1882	266	138
567	3258	1615
1123	12502	224
2100	8332	655
958	11394	72
536	192	47
1962	17909	224
415	67	1473
1305	1452	379
59	190	3458
1691	56	1014
977	961	18
1513	1789	258
1796	5544	379
334	1672	776
1438	1135	748
1515	155	124
94	1504	608
1232	4649	66
86	842	402
1565	228	618
738	1412	1386
920	540	117
888	6056	254
1962	15551	444
1656	56	75
1281	3946	8
48	475	4
1302	8155	448
294	220	67
1896	813	490
1752	154	374
715	2973	224
1622	11206	138
954	3183	235
885	2523	281
114	1810	203
161	3560	1068
1039	7340	152
1636	288	56
1583	235	1026
1712	226	473
1219	722	971
1382	6321	613
846	10589	1089
831	3863	1755
737	554	387
1880	679	1988
2087	486	1026
79	2180	38
525	1182	801
534	89	397
637	858	43
313	4161	383
296	563	2
2046	1300	564
871	65	750
23	865	192
646	300	671
306	1713	611
1664	377	160
2031	292	5779
151	1760	96
1935	1874	539
1346	1585	336
264	100	211
913	225	261
1084	154	853
1703	488	1036
438	4876	4
1527	1377	99
1301	1601	1073
474	190	1602
1862	17196	227
2061	1449	12
2084	154	810
433	503	181
2035	13950	82
2059	157	491
2080	616	719
1992	228	976
1895	17472	506
64	1833	213
115	2881	2
1445	1906	1878
1618	3886	130
765	9877	301
645	8851	51
1897	7338	231
1003	576	199
170	503	1292
402	1274	783
22	809	2301
2066	1351	89
1838	511	195
1408	989	1
114	728	79
237	1504	73
295	1261	641
726	3991	1
1944	1669	414
665	4306	29
657	425	1099
1365	325	832
672	977	94
178	3788	322
1444	321	1024
1502	7324	50
785	4819	355
1343	7464	13
1083	1377	307
1616	8991	78
1309	436	880
387	316	8954
356	6018	1172
28	1026	7
764	1806	1004
1912	2233	265
1840	4918	695
729	1104	36
621	294	3942
1804	537	438
567	217	5677
1762	295	206
1727	13377	691
982	89	1136
644	3057	348
1163	12817	3
1918	11179	30
1262	545	1
351	498	78
1092	1052	998
1068	230	1378
1623	506	1497
267	289	629
590	355	8171
1072	342	231
1477	2149	27
193	4043	313
1650	4194	1072
183	3894	128
1282	13639	229
151	3396	51
1930	17667	680
830	4466	114
292	4675	242
1453	793	323
1997	733	1253
729	228	64
798	198	161
1817	2521	204
1700	7123	76
1153	734	2066
1347	14021	6
1530	4800	754
1264	1764	83
946	471	4061
1531	9212	376
1274	212	413
1470	440	6544
1189	230	264
1056	161	283
371	6245	94
1037	8821	5
344	1837	1
366	603	541
687	959	1
531	289	2746
1847	17023	22
659	293	562
559	8055	117
644	418	4340
1923	812	591
1187	440	175
484	3827	438
459	7113	756
1080	377	35
863	432	117
813	6582	232
933	1633	413
32	1097	287
2052	18437	1132
321	1358	109
1709	227	3886
614	1470	1245
1697	12258	206
573	8181	93
2100	13679	346
1109	461	105
464	533	1344
1135	498	18
519	1344	436
256	708	726
1447	333	53
2084	8713	2793
786	5988	299
1030	10573	495
2044	18371	570
1235	4126	428
1085	11591	455
1171	7	59
1360	5549	130
1942	17799	3967
1262	13541	2
1955	2425	43
1181	1253	383
1683	204	306
948	11285	158
1584	1190	36
398	163	189
177	3777	650
744	2075	73
647	3411	854
1915	6690	59
55	1623	390
1505	959	396
358	53	140
1483	1044	445
244	4712	102
1620	15614	275
980	7017	88
1469	190	109
1466	333	223
810	2336	15
77	1515	494
1897	190	160
1246	2075	186
1706	1099	783
1608	295	76
1557	15315	188
1112	222	189
390	907	887
1028	9940	82
237	851	766
858	464	406
371	2383	1550
1084	3252	937
495	790	100
1575	10428	480
876	10756	107
444	6963	392
30	455	105
1807	195	10
1844	288	214
837	2145	210
63	1109	173
1749	733	946
759	89	747
452	1027	28
103	1104	44
15	614	351
571	790	590
607	2753	407
123	2605	377
335	316	578
1428	220	416
1682	1189	630
1500	15038	146
127	2346	588
1647	456	290
1832	217	1438
661	8427	124
504	1194	106
496	46	50
1342	13981	6303
1093	824	285
1658	530	202
1674	432	213
1532	89	525
1811	2984	4642
679	455	261
73	2041	201
1672	1164	173
760	389	74
731	1705	70
642	8810	319
1864	17215	23
848	2402	652
181	3827	3065
229	329	1
1178	292	663
551	1193	35
1329	13905	870
746	1874	912
1246	13438	251
886	704	28
1181	3290	367
837	2605	331
1353	1863	302
2030	7456	85
1429	306	529
1191	1397	125
2057	728	274
411	6637	37
1279	1424	79
1239	868	346
736	9681	2557
1829	292	3062
1305	257	340
655	8978	5
156	227	305
1041	2836	42
161	3564	1024
142	3278	246
82	2277	230
187	1062	189
1350	2346	508
987	1934	1508
1053	12017	417
359	6067	375
327	2018	258
884	295	5851
290	5263	5
1868	2763	2
1515	15151	202
664	6416	389
838	10456	172
421	327	464
1387	4385	148
314	681	260
1264	3308	133
2081	1772	822
855	618	1018
1184	288	122
949	2426	945
861	7449	843
277	4312	390
2027	289	781
1871	311	37
692	9288	1891
965	157	329
207	359	1327
2037	701	327
1339	1194	1973
570	8167	51
1050	1888	765
710	720	48
431	503	1141
1678	464	121
1449	2630	1240
480	1013	537
1719	616	113
540	58	2929
1379	679	1214
806	599	200
979	3475	362
329	3466	1422
977	2265	20
312	2086	412
1138	152	465
1516	486	33
133	332	75
950	1259	114
288	190	444
1236	2380	2096
1515	6713	252
2061	293	11
1973	534	1164
741	486	656
171	207	398
31	1063	439
1530	3382	291
1672	14435	156
458	512	94
1867	17263	1
1506	236	340
1546	159	481
1749	6195	1005
795	468	742
611	5547	6
981	2661	256
2041	511	3826
868	10700	111
1676	88	126
784	6229	888
693	9313	174
581	333	5049
1525	466	75
969	333	1001
1867	17262	1
1820	528	74
1841	7457	195
1242	174	153
2	76	2382
1854	17126	82
1692	288	359
1007	11776	66
280	1243	131
407	6585	16
942	11249	1
1584	302	41
1228	1418	236
482	1242	64
733	297	1442
437	288	141
26	928	715
103	1109	22
432	489	174
890	1122	19
1196	9261	3730
1123	12487	359
562	2392	315
1253	318	1236
224	67	243
532	4166	104
2066	18520	169
1620	748	1006
962	10209	227
1481	7650	7689
1687	302	413
1694	6905	648
1629	15698	1374
556	5806	141
1922	4311	27
1946	955	571
2048	18399	17
1747	53	28
1143	407	218
1001	511	177
1319	1179	331
683	2559	887
664	2269	614
1192	982	693
1961	2977	3637
1061	7532	1686
1643	959	1057
1562	371	134
460	3827	182
1283	461	2349
102	1881	518
376	5365	162
1088	714	519
1228	3528	426
236	1934	467
822	271	1573
229	89	5
922	1787	61
1867	17244	22
148	3359	183
1757	464	1481
940	228	1190
1291	439	72
1711	10761	841
598	1375	309
616	920	383
1730	538	535
1536	1044	291
1882	17336	538
386	6356	261
2017	18262	41
1828	285	782
171	1412	97
481	1001	98
587	3240	1447
84	2346	294
1200	203	221
1902	1922	482
7	307	1162
420	6702	1442
360	6111	14
1042	465	215
1599	6199	230
1224	2901	77
931	706	957
840	233	698
1507	2698	18
1120	289	593
1166	12852	12
1310	2786	6
1659	528	476
2025	18296	728
1584	3333	65
1948	5465	179
2067	6837	261
1471	6713	116
508	7572	24
917	154	1314
175	2439	4363
232	2515	1089
512	978	679
2069	1034	265
440	6907	877
912	917	1384
32	875	268
2064	190	28
1062	4092	63
488	190	206
453	72	641
782	2676	100
1920	2608	199
396	880	1456
1587	54	375
1017	966	179
897	10909	79
1695	4115	728
1536	1249	65
861	5036	248
900	10930	461
1777	13187	723
1277	614	3070
456	4469	202
184	163	98
827	2781	295
1725	4707	46
2062	1705	2094
279	2586	1011
1441	439	239
1747	615	43
558	535	5
754	1110	252
1490	14890	1563
1476	504	17809
658	51	220
1047	11988	92
121	257	54
1575	857	179
1922	196	107
385	228	1462
479	461	369
1964	9727	133
1742	679	1931
1575	15394	146
1410	4923	217
1764	618	757
771	2226	8
1062	3164	35
363	1186	2474
1693	4486	2
569	300	189
1420	4063	158
1352	12	141
2029	18320	315
1863	1451	57
1428	937	316
1684	16046	4
878	308	22
1604	10864	250
1447	291	1833
131	3139	179
352	538	68
782	10011	87
493	203	12
1775	16602	95
1867	4187	8
267	466	294
339	300	1811
1527	2614	1097
2064	499	1458
752	5759	252
1819	247	32
736	227	5608
1954	330	948
1466	966	130
1885	17392	52
1718	3057	631
442	6934	83
888	9363	151
728	7074	621
1274	5550	156
699	1132	855
1060	1963	579
943	10564	32
960	1627	6
854	6440	38
1737	537	287
1715	173	2097
227	295	5110
543	683	1108
1718	1390	185
58	386	10
1075	3738	882
1406	237	381
669	2435	356
1605	317	107
1833	1443	389
1294	4291	32
53	300	4332
977	862	26
773	163	1459
1325	1418	661
1715	689	1681
1850	2523	486
409	4543	26
1173	3202	444
194	216	628
1879	163	484
700	161	493
428	51	61012
2044	197	401
933	4448	432
519	1406	199
571	300	852
1575	2039	168
58	1687	28
468	7251	305
72	2021	5
1890	8619	158
2045	14693	1685
1662	1122	168
688	329	374
1691	2137	192
1712	917	394
348	288	28
1194	8670	707
1972	864	109
518	903	294
185	1406	37
481	599	250
24	89	661
264	3966	483
2079	692	281
556	8027	59
53	1579	63
1708	620	1360
1695	226	163
477	701	1421
874	1298	1949
1451	307	145
115	2882	2
1581	858	813
1595	159	589
1472	154	147
1998	166	321
1060	4108	566
1253	55	232
1209	6790	149
1363	4434	1633
1399	55	177
890	706	63
1451	14625	454
1593	15474	181
2084	1239	255
1834	1597	11
204	4208	180
1422	234	84
338	1366	131
863	887	135
673	1556	525
10	422	878
459	1259	2125
863	3730	185
821	1116	84
1430	228	114
656	5744	21
1856	234	177
605	159	756
516	2184	174
888	10841	228
1830	173	1084
387	907	10640
932	478	231
2016	3902	28
1733	1974	138
236	229	390
1470	618	571
137	154	2178
1701	6824	57
1560	15324	10
939	1866	497
727	9610	369
456	4470	51
1565	15344	229
1445	295	624
1757	55	77
344	5913	2
806	6540	192
1774	16594	67
644	538	164
969	11469	348
454	1061	353
1669	533	39
1677	512	3813
133	802	311
1936	15260	329
1517	1934	1520
960	968	40
837	1745	324
1754	86	573
2001	922	426
951	11306	1281
979	724	275
228	4543	8
690	889	546
387	1409	3075
1753	1047	64
1640	918	492
1976	17067	452
716	209	941
1236	517	1969
1900	1083	694
863	1239	88
1778	1151	508
721	622	315
1958	618	41
1998	195	882
1814	424	445
452	187	86
1324	13877	70
685	706	1803
1744	533	7
442	6929	156
1318	1760	345
849	5926	202
1215	2444	451
479	67	95
330	498	1811
1240	162	154
116	2915	387
1986	2341	140
693	898	564
198	846	1215
1866	190	395
620	544	229
1871	17285	57
1563	1440	6
168	3700	232
1902	498	1518
1488	841	9
1620	412	286
280	1700	171
1726	55	93
234	1952	1445
120	475	33
2075	889	157
1369	498	159
846	5641	743
1140	12602	175
2009	896	140
1388	321	18
353	333	24
723	691	69
1447	14605	33
1604	5484	222
1097	7137	711
1618	1253	124
410	5314	52
1800	5072	4
421	542	127
428	6779	1105
1018	11816	418
1360	11423	218
1273	9979	193
1496	1075	111
689	531	17
1456	679	238
1110	1186	182
1094	2137	1286
703	289	6109
1471	646	77
513	3057	315
1832	437	1188
890	735	28
1583	378	245
2093	4251	136
997	1118	417
1313	84	294
1225	86	21
1336	51	276
791	5833	37
2006	772	286
23	878	119
352	1186	244
552	7975	5
119	1743	171
2083	554	17
1401	67	630
854	7639	337
1654	15866	145
660	669	69
954	2935	789
728	9632	756
1885	418	487
124	707	229
259	1090	201
89	488	857
1747	227	104
1854	17130	80
439	2930	1054
486	543	12
1028	1691	41
134	257	64
1786	5925	108
1944	17814	359
370	195	976
1439	3171	295
651	8903	94
191	3302	16
2027	1470	356
360	6100	21
1084	620	403
506	423	62
1179	65	1510
1821	291	79
498	7462	703
1781	16656	63
733	65	81
1518	416	789
1642	15778	3621
959	11400	75
1556	920	1638
955	173	708
1954	257	172
1577	455	895
1313	3810	390
722	300	822
1390	89	127
353	288	43
122	3006	16
1630	15719	189
1443	1807	55
683	3280	1061
423	193	367
1632	304	985
1675	1191	29
1496	6728	167
1467	14708	253
227	4517	151
957	475	3323
456	7084	98
462	715	1805
1749	3129	1025
66	1890	438
298	733	2757
731	1162	50
1895	349	928
622	511	227
402	707	6761
345	56	29
1892	12773	130
871	971	887
492	7424	822
345	546	74
1498	12820	4988
1661	538	202
1404	12220	549
1029	3789	390
787	1104	55
1621	13185	42
1018	3717	339
780	64	53
47	1462	228
702	456	1000
1962	10033	629
550	954	421
387	6378	4421
1933	3310	39
837	756	114
1633	8287	66
2018	299	90
1722	5985	109
411	2916	186
847	161	55
601	1705	1004
652	203	61
660	9015	192
438	6871	10
1472	72	593
1563	13669	5
761	1827	410
468	4918	269
1899	843	101
1956	6064	457
985	299	1925
455	1206	1871
456	230	121
1570	71	358
1272	333	40024
92	1351	9
446	1014	1704
787	1181	79
1873	405	218
586	8330	78
875	531	98
69	1640	182
899	1674	305
948	10515	325
115	2893	1
1928	55	641
604	722	1000
58	302	224
812	2209	304
695	9340	21
1632	5988	217
1099	1790	35
806	10217	322
1145	481	127
825	1761	95
1586	928	11
1875	1983	266
788	1242	119
1381	5926	133
100	171	279
1263	3873	452
1134	300	20
1663	15926	191
496	1295	73
475	229	1698
885	293	912
2033	288	8887
1428	928	363
1718	2125	227
170	3727	608
440	222	557
1677	499	281
1182	1401	346
193	4036	405
863	533	180
468	7256	276
800	4342	450
1114	424	716
552	7968	5
329	906	1813
346	228	2568
1866	89	240
1627	5485	432
2023	1679	63
633	846	58
551	7177	16
1935	2940	310
415	528	1418
1885	6179	91
1029	1027	175
777	5257	124
1025	1244	500
837	1787	173
1973	300	1433
832	1810	82
1783	706	1086
1343	1360	12
267	683	247
1729	9955	84
1101	11191	424
142	3279	237
399	405	218
1682	1045	1928
1677	4994	1376
1190	9011	414
594	8384	23
458	163	206
646	295	225
4	179	264
1488	14884	6
397	425	22
536	533	239
757	9850	5
44	152	132
1753	306	2382
1479	823	133
1926	1824	544
1632	1429	405
2029	8582	259
741	1866	345
1423	7340	902
1090	9837	16
688	207	390
1666	323	2268
1455	290	689
592	3047	750
1557	15310	443
2077	1400	384
1182	8988	213
517	7700	129
1880	378	1331
1346	1180	624
1010	998	4
1766	349	149
1742	689	501
1538	1109	63
283	5193	73
1919	1048	272
695	6762	92
1696	2006	41
617	173	173
157	163	92
967	808	77
1692	16065	365
1041	4679	98
286	538	98
2061	484	17
1456	190	241
535	1698	338
214	3313	296
2003	3551	860
1899	292	381
1761	16521	48
2048	18405	14
1591	1613	191
129	3126	78
1322	370	188
1542	604	390
1230	73	8
1080	306	58
854	2429	74
1451	252	130
1694	3716	890
1363	548	683
2048	6710	10
761	3291	380
1964	16668	104
607	8344	199
1675	1866	117
573	6621	69
1805	5205	136
1034	302	250
1919	8830	128
291	5289	25
1087	441	1677
964	1047	1082
1093	3660	176
621	906	13005
267	5000	295
10	199	1386
143	3306	1456
810	10280	15
1591	301	94
1083	378	168
38	421	100
478	982	134
195	4061	78
714	9502	89
1408	1085	1
897	10912	61
884	325	273
415	352	3215
889	735	117
1441	421	355
498	328	323
170	2148	837
107	1274	2207
1740	16408	474
387	67	10833
223	1447	779
1718	5789	272
267	288	334
154	472	20
416	1709	71
1184	331	140
80	2193	107
412	306	16
1434	340	319
479	538	353
1324	3417	90
40	1335	176
893	7261	258
916	325	890
1270	3754	107
716	298	1355
1723	13595	94
1888	17415	152
701	300	570
1151	9279	308
1788	701	710
1108	3417	108
1177	4361	256
332	300	419
957	3357	6354
432	2940	334
525	1380	316
1221	13254	21
1952	5414	145
905	1047	101
1405	1164	712
1833	184	109
190	3979	516
263	316	223
329	207	1006
1080	4260	23
478	7338	184
710	234	258
1373	5745	274
307	5512	74
490	173	202
